dataset	data_key	location_key	location_type	location_label	country_code	country	province	administrative	location_lat	location_long	region	subregion	date	day_index_0	day_index_1	day_index_10	day_index_100	day_index_1k	day_index_10k	day_index_peak	day_index_peak_confirmed	day_index_peak_deaths	absolute_confirmed	absolute_deaths	absolute_recovered	absolute_infected	absolute_pop100k_confirmed	absolute_pop100k_deaths	absolute_pop100k_recovered	absolute_pop100k_infected	relative_confirmed	relative_deaths	relative_recovered	relative_infected	delta_confirmed	delta_deaths	delta_recovered	delta_infected	delta_pct_confirmed	delta_pct_deaths	delta_pct_recovered	delta_pct_infected	delta_pop100k_confirmed	delta_pop100k_deaths	delta_pop100k_recovered	delta_pop100k_infected	peak_pct_confirmed	peak_pct_deaths	peak_pct_recovered	peak_pct_infected	factbook_area	factbook_population	factbook_death_rate	factbook_median_age
ecdc/worldwide	a49d5bc07c79	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-03-24	85	1					-9	-10	-8	2			2	0.004			0.004				100	2			2					0.004			0.004	58.824			58.824	676578	56590071	7.2	29.2
ecdc/worldwide	0adec76c2dee	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-03-25	86	2					-8	-9	-7	3			3	0.005			0.005				100	1			1	50			50	0.002			0.002	29.412			29.412	676578	56590071	7.2	29.2
ecdc/worldwide	6f78be981cd9	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-03-27	88	4					-6	-7	-5	5			5	0.009			0.009				100	2			2	66.667			66.667	0.004			0.004	58.824			58.824	676578	56590071	7.2	29.2
ecdc/worldwide	0c8361b6aef2	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-03-29	90	6					-4	-5	-3	8			8	0.014			0.014				100	3			3	60			60	0.005			0.005	88.235			88.235	676578	56590071	7.2	29.2
ecdc/worldwide	9c68fc681871	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-03-31	92	8	1				-2	-3	-1	14			14	0.025			0.025				100	6			6	75			75	0.011			0.011	176.471			176.471	676578	56590071	7.2	29.2
ecdc/worldwide	ac4c64de0d88	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-01	93	9	2				-1	-2	0	15	1		14	0.027	0.002		0.025		6.667		93.333	1	1			7.143				0.002	0.002			29.412	100			676578	56590071	7.2	29.2
ecdc/worldwide	204f367a0a4d	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-02	94	10	3				0	-1	1	16	1		15	0.028	0.002		0.027		6.25		93.75	1			1	6.667			7.143	0.002			0.002	29.412			29.412	676578	56590071	7.2	29.2
ecdc/worldwide	3e20da87473d	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-03	95	11	4				1	0	2	20	1		19	0.035	0.002		0.034		5		95	4			4	25			26.667	0.007			0.007	117.647			117.647	676578	56590071	7.2	29.2
ecdc/worldwide	18f3b2314c37	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-05	97	13	6				3	2	4	21	1		20	0.037	0.002		0.035		4.762		95.238	1			1	5			5.263	0.002			0.002	29.412			29.412	676578	56590071	7.2	29.2
ecdc/worldwide	52566ce710b1	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-07	99	15	8				5	4	6	22	1		21	0.039	0.002		0.037		4.545		95.455	1			1	4.762			5	0.002			0.002	29.412			29.412	676578	56590071	7.2	29.2
ecdc/worldwide	2d371ca164dd	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-09	101	17	10				7	6	8	22	3		19	0.039	0.005		0.034		13.636		86.364		2		-2		200		-9.524		0.004		-0.004		200		-58.824	676578	56590071	7.2	29.2
ecdc/worldwide	56665958a4cd	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-10	102	18	11				8	7	9	27	3		24	0.048	0.005		0.042		11.111		88.889	5			5	22.727			26.316	0.009			0.009	147.059			147.059	676578	56590071	7.2	29.2
ecdc/worldwide	c7e503eee21f	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-11	103	19	12				9	8	10	28	3		25	0.049	0.005		0.044		10.714		89.286	1			1	3.704			4.167	0.002			0.002	29.412			29.412	676578	56590071	7.2	29.2
ecdc/worldwide	552511b64d3c	197bd71c3e39	total-country	Myanmar	MM	Myanmar			22	98	Asia	South-Eastern Asia	2020-04-12	104	20	13				10	9	11	31	3		28	0.055	0.005		0.049		9.677		90.323	3			3	10.714			12	0.005			0.005	88.235			88.235	676578	56590071	7.2	29.2
